Filename,Requests,Total Iime (Sec),Total Weight (MB)
res_467.har,67,4.237914000000237,6.570696
res_222.har,71,4.306663000000611,6.260103
res_406.har,71,4.409969000000026,6.234089
res_339.har,81,4.312148999999547,6.634332
res_328.har,85,4.605584000000352,6.759912
res_36.har,69,4.5754880000000995,6.262704
res_410.har,70,4.566445999999749,6.263385
res_100.har,75,4.308937000000096,6.927593
res_280.har,71,4.390399000000289,6.284558
res_183.har,70,2.4233550000000834,6.271372
res_475.har,71,4.415646999999968,6.271799
res_450.har,70,4.628493000000366,6.259517
res_182.har,71,4.7144959999997225,6.270227
res_0.har,70,3.8142300000001814,6.266224
res_187.har,71,4.556693999999777,6.284704
res_32.har,71,4.347568999999974,6.258415
res_163.har,78,4.551665000000692,6.625397
res_141.har,70,3.930993999999919,6.281487
res_82.har,72,4.253494999999836,6.340213
res_347.har,71,4.3268360000004975,6.278747
res_87.har,71,4.413528000000282,6.262575
res_383.har,71,4.237715000000477,6.248748
res_223.har,77,4.638406999999961,6.624473
res_240.har,71,4.4144459999995815,6.280755
res_95.har,71,4.337018999999913,6.282838
res_189.har,78,4.5829440000003085,6.653268
res_378.har,69,4.427281999999657,6.277121
res_140.har,78,4.572492000000191,6.634843
res_245.har,70,4.478651000000478,6.257502
res_224.har,70,4.521328999999496,6.279774
res_322.har,71,4.572378000000056,6.270159
res_15.har,71,4.714902999999813,6.288439
res_456.har,70,4.619187999999754,6.27244
res_129.har,78,4.553891000000061,6.62524
res_396.har,71,4.43348900000038,6.258446
res_206.har,71,4.5742499999995125,6.249326
res_307.har,70,4.728380000000521,6.260315
res_94.har,70,4.373247000000039,6.268277
res_423.har,71,4.480106000000436,6.260593
res_78.har,71,4.553657999999857,6.296294
res_352.har,69,4.241093999999873,6.25125
res_229.har,86,4.534090999999702,6.79606
res_313.har,72,4.737060000000361,6.268905
res_411.har,71,4.401189000000275,6.255428
res_220.har,70,4.294743000000053,6.2326
res_297.har,70,4.350174999999864,6.278359
res_333.har,80,4.590840999999971,6.664163
res_107.har,79,4.8831320000001215,6.624894
res_221.har,76,4.237478999999236,6.622449
res_374.har,71,4.536381999999736,6.285515
res_151.har,71,4.790302000000367,6.236419
res_66.har,70,4.605546000000046,6.263203
res_16.har,71,4.28410799999988,6.267081
res_472.har,71,4.576415999999648,6.275192
res_228.har,73,5.052127999999902,6.930349
res_197.har,67,4.483056999999768,6.554813
res_303.har,70,4.239216999999895,6.267221
res_12.har,71,4.56875799999971,6.279651
res_59.har,71,4.3801630000001675,6.281127
res_239.har,70,4.398665000000059,6.215982
res_238.har,78,4.261796999999969,6.631719
res_330.har,78,1.0282900000002555,6.628004
res_34.har,72,4.6680129999998465,6.275259
res_248.har,71,4.648226999999512,6.25101
res_209.har,70,4.643085000000093,6.259537
res_276.har,84,4.782128999999804,6.7963
res_434.har,71,4.630163000000539,6.276358
res_323.har,77,4.517397000000572,6.624889
res_251.har,70,4.801044000000394,6.265322
res_79.har,71,4.137559000000001,6.272
res_486.har,77,4.275725999999827,6.620952
res_30.har,71,4.0006699999997455,6.264998
res_439.har,73,4.558982999999949,6.339922
res_304.har,75,4.552457999999468,6.469589
res_273.har,71,4.409937000000136,6.274292
res_449.har,71,4.9027269999996355,6.255942
res_130.har,71,4.3346879999998205,6.262566
res_11.har,72,4.5376030000002645,6.321422
res_408.har,71,4.521286000000371,6.27194
res_211.har,70,4.417148999999102,6.258624
res_270.har,71,4.387032999999748,6.326503
res_420.har,71,4.418580999999947,6.253978
res_480.har,71,4.676096999999784,6.267973
res_152.har,78,4.563558000000165,6.624995
